Date,Players,Effective,owner,owner_id,transaction_str,player_id,cbsid,parsed_transactions,transaction_type,period,Add,Drop,Drop Week,type,PA,AB,H,R,RBI,HR,SB,BA,IP,Outs,QS,SO,SvHld,ERA,WHIP,ER,HA,BB,zBA,zR,zHR,zRBI,zSB,zERA,zWHIP,zSO,zQS,zSvHld,total_z,Value,weeks_held
6/8/25 9:20 PM ET,"('Jo Adell OF • LAA - Added Jake Meyers OF • HOU - Dropped', '/players/playerpage/2835062')",6/9/25,Roid Ragers,44,Jo Adell OF • LAA - Added Jake Meyers OF • HOU - Dropped,/players/playerpage/2835062,2835062,"[{'Name': 'Jo Adell', 'Position': 'OF', 'Team': 'LAA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jake Meyers', 'Position': 'OF', 'Team': 'HOU', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Jo Adell,Jake Meyers,28.0,h,348.0,348.0,87.0,46.0,72.0,29.0,4.0,0.25,,,,,,,,,,,0.11832619352340006,1.2089848539523396,3.485024499302122,2.6445728452379047,0.11162050951874286,,,,,,7.568528901534509,13.8,16.0
6/8/25 9:19 PM ET,"('Ha-seong Kim 2B,SS • ATL - Added Hunter Gaddis RP • CLE - Dropped', '/players/playerpage/26608279')",6/9/25,Lima Time!,38,"Ha-seong Kim 2B,SS • ATL - Added Hunter Gaddis RP • CLE - Dropped",/players/playerpage/26608279,26608279,"[{'Name': 'Ha-seong Kim', 'Position': '2B,SS', 'Team': 'ATL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Hunter Gaddis', 'Position': 'RP', 'Team': 'CLE', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Ha-seong Kim,Hunter Gaddis,23.0,h,79.0,79.0,18.0,5.0,5.0,2.0,6.0,0.22784810126582278,,,,,,,,,,,-0.29620177966113265,-0.9035017590526062,-0.53670441120493,-0.8361445076363474,1.0170357695083045,,,,,,-1.5555166880467115,-3.1,11.0
6/8/25 9:19 PM ET,"('Bryce Elder SP • ATL - Added Jared Jones SP • PIT - Dropped', '/players/playerpage/26615410')",6/9/25,Lil Trumps Wiscompton Wu-Tang,42,Bryce Elder SP • ATL - Added Jared Jones SP • PIT - Dropped,/players/playerpage/26615410,26615410,"[{'Name': 'Bryce Elder', 'Position': 'SP', 'Team': 'ATL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jared Jones', 'Position': 'SP', 'Team': 'PIT', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,12,Bryce Elder,Jared Jones,19.0,p,,,,,,,,,30.33,272.96999999999997,2.0,32.0,0.0,7.41839762611276,1.8463567424991758,25.0,44.0,12.0,,,,,,-2.4230359711663576,-2.5877198980742078,0.9500242826724148,0.7364114941356088,-0.6042573063638388,-3.928577398796381,-8.6,7.0
6/1/25 11:19 PM ET,"('Daniel Palencia RP • CHC - Added A.J. Smith-Shawver SP • ATL - Dropped', '/players/playerpage/28837106')",6/2/25,Harveys Wallbangers,4,Daniel Palencia RP • CHC - Added A.J. Smith-Shawver SP • ATL - Dropped,/players/playerpage/28837106,28837106,"[{'Name': 'Daniel Palencia', 'Position': 'RP', 'Team': 'CHC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'A.J. Smith-Shawver', 'Position': 'SP', 'Team': 'ATL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Daniel Palencia,A.J. Smith-Shawver,28.0,p,,,,,,,,,33.33,299.96999999999997,0.0,42.0,21.0,3.5103510351035103,1.3201320132013201,13.0,35.0,9.0,,,,,,0.30781861929174065,-0.1342867762090065,0.10797577718493877,-0.5122368195978927,2.8866410153932947,2.655911816063075,4.8,17.0
6/1/25 11:19 PM ET,"('Mick Abel SP,RP • MIN - Added Nolan Schanuel 1B • LAA - Dropped', '/players/playerpage/26615392')",6/2/25,Brewbirds,3,"Mick Abel SP,RP • MIN - Added Nolan Schanuel 1B • LAA - Dropped",/players/playerpage/26615392,26615392,"[{'Name': 'Mick Abel', 'Position': 'SP,RP', 'Team': 'MIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Nolan Schanuel', 'Position': '1B', 'Team': 'LAA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Mick Abel,Nolan Schanuel,14.0,p,,,,,,,,,9.33,83.97,0.0,5.0,0.0,3.8585209003215435,1.2861736334405145,4.0,9.0,3.0,,,,,,0.02479688162674176,-0.021705363822002135,-0.6619721495765531,-0.5080517040093815,-0.6067381925817448,-1.7736705283629397,-4.5,3.0
6/1/25 11:19 PM ET,"('Hye Seong Kim 2B,SS,OF • LAD - Added Miguel Andujar 3B,OF • SD - Dropped', '/players/playerpage/29660038')",6/2/25,Ugly Spuds,29,"Hye Seong Kim 2B,SS,OF • LAD - Added Miguel Andujar 3B,OF • SD - Dropped",/players/playerpage/29660038,29660038,"[{'Name': 'Hye Seong Kim', 'Position': '2B,SS,OF', 'Team': 'LAD', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Miguel Andujar', 'Position': '3B,OF', 'Team': 'SD', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Hye Seong Kim,Miguel Andujar,28.0,h,114.0,114.0,28.0,9.0,10.0,1.0,9.0,0.24561403508771928,,,,,,,,,,,-0.030781774984571887,-0.7812778272646203,-0.8041458520470331,-0.6861469831603597,1.008086481616826,,,,,,-1.2942659558397591,-2.3,17.0
6/1/25 11:18 PM ET,"('Grayson Rodriguez SP • LAA - Added Eduardo Rodriguez SP • ARI - Dropped', '/players/playerpage/2942971')",6/2/25,Charmer,36,Grayson Rodriguez SP • LAA - Added Eduardo Rodriguez SP • ARI - Dropped,/players/playerpage/2942971,2942971,"[{'Name': 'Grayson Rodriguez', 'Position': 'SP', 'Team': 'LAA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Eduardo Rodriguez', 'Position': 'SP', 'Team': 'ARI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Grayson Rodriguez,Eduardo Rodriguez,21.0,p,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,-1.196548037936859,-0.5070266496214207,-0.595224898908155,-2.298799586466435,-4.6,10.0
6/1/25 11:18 PM ET,"('Noah Cameron SP • KC - Added Joc Pederson DH • TEX - Dropped', '/players/playerpage/29075748')",6/2/25,9 Grand Kids,30,Noah Cameron SP • KC - Added Joc Pederson DH • TEX - Dropped,/players/playerpage/29075748,29075748,"[{'Name': 'Noah Cameron', 'Position': 'SP', 'Team': 'KC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Joc Pederson', 'Position': 'DH', 'Team': 'TEX', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Noah Cameron,Joc Pederson,28.0,p,,,,,,,,,114.34,1029.06,7.0,94.0,0.0,3.227217071890852,1.1457057897498688,41.0,98.0,33.0,,,,,,1.5231390705384946,1.3389389580139068,1.692472389129601,1.6377707210741133,-0.597882071981144,5.594439066774972,10.0,17.0
6/1/25 11:18 PM ET,"('Jake Meyers OF • HOU - Added Ben Lively SP • CLE - Dropped', '/players/playerpage/2837229')",6/2/25,Roid Ragers,44,Jake Meyers OF • HOU - Added Ben Lively SP • CLE - Dropped,/players/playerpage/2837229,2837229,"[{'Name': 'Jake Meyers', 'Position': 'OF', 'Team': 'HOU', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ben Lively', 'Position': 'SP', 'Team': 'CLE', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Jake Meyers,Ben Lively,12.0,h,18.0,18.0,4.0,2.0,0.0,0.0,0.0,0.2222222222222222,,,,,,,,,,,-0.2112310866481363,0.04985020689379209,-0.5992687373125244,-0.8919231582645468,-0.4397118947184164,,,,,,-2.092284670049832,-6.4,1.0
6/1/25 11:18 PM ET,"('Nick Martinez SP,RP • TB - Added Luke Jackson RP • SEA - Dropped', '/players/playerpage/2119647')",6/2/25,Mom's Cookin,47,"Nick Martinez SP,RP • TB - Added Luke Jackson RP • SEA - Dropped",/players/playerpage/2119647,2119647,"[{'Name': 'Nick Martinez', 'Position': 'SP,RP', 'Team': 'TB', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luke Jackson', 'Position': 'RP', 'Team': 'SEA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Nick Martinez,Luke Jackson,27.0,p,,,,,,,,,101.68,915.1200000000001,6.0,70.0,3.0,5.310778914240755,1.2686860739575136,60.0,102.0,27.0,,,,,,-1.719510245700108,0.08205699216323581,1.0788788932326778,1.4077038700049536,-0.07106392933412257,0.7780655803666366,1.4,16.0
6/1/25 11:18 PM ET,"('Cade Horton SP,RP • CHC - Added Ronel Blanco SP • HOU - Dropped', '/players/playerpage/28920010')",6/2/25,Lil Trumps Wiscompton Wu-Tang,42,"Cade Horton SP,RP • CHC - Added Ronel Blanco SP • HOU - Dropped",/players/playerpage/28920010,28920010,"[{'Name': 'Cade Horton', 'Position': 'SP,RP', 'Team': 'CHC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Ronel Blanco', 'Position': 'SP', 'Team': 'HOU', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Cade Horton,Ronel Blanco,28.0,p,,,,,,,,,100.68,906.1200000000001,5.0,85.0,0.0,2.413587604290822,1.0528406833531982,27.0,76.0,30.0,,,,,,2.5232331555458494,2.022634519638758,1.4182325909084095,1.023482852310683,-0.597882071981144,6.389701046422555,11.5,17.0
6/1/25 11:17 PM ET,"('Alejandro Kirk C • TOR - Added Bo Naylor C • CLE - Dropped', '/players/playerpage/2875260')",6/2/25,Trouble With The Curve,1,Alejandro Kirk C • TOR - Added Bo Naylor C • CLE - Dropped,/players/playerpage/2875260,2875260,"[{'Name': 'Alejandro Kirk', 'Position': 'C', 'Team': 'TOR', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Bo Naylor', 'Position': 'C', 'Team': 'CLE', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Alejandro Kirk,Bo Naylor,28.0,h,284.0,284.0,80.0,33.0,51.0,9.0,1.0,0.28169014084507044,,,,,,,,,,,1.3921226023995268,0.4315165823492047,0.3546104738361154,1.383743272175583,-0.4873530672717107,,,,,,3.074639863488719,5.5,17.0
6/1/25 11:17 PM ET,"('Zack Littell SP • CIN - Added Jordan Lawlar 2B,3B • ARI - Dropped', '/players/playerpage/2453418')",6/2/25,Young Guns,45,"Zack Littell SP • CIN - Added Jordan Lawlar 2B,3B • ARI - Dropped",/players/playerpage/2453418,2453418,"[{'Name': 'Zack Littell', 'Position': 'SP', 'Team': 'CIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jordan Lawlar', 'Position': '2B,3B', 'Team': 'ARI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,11,Zack Littell,Jordan Lawlar,28.0,p,,,,,,,,,122.67,1104.03,11.0,89.0,0.0,3.668378576669112,1.0842096682155375,50.0,113.0,20.0,,,,,,0.8531852652238894,2.1171847040598633,1.5401169456733834,2.8663464586009737,-0.597882071981144,6.778951301576966,12.2,17.0
5/26/25 7:18 AM ET,"('Michael Lorenzen SP,RP • COL - Added Kameron Misner OF • KC - Dropped', '/players/playerpage/2066707')",5/26/25,Roid Ragers,44,"Michael Lorenzen SP,RP • COL - Added Kameron Misner OF • KC - Dropped",/players/playerpage/2066707,2066707,"[{'Name': 'Michael Lorenzen', 'Position': 'SP,RP', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Kameron Misner', 'Position': 'OF', 'Team': 'KC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Michael Lorenzen,Kameron Misner,18.0,p,,,,,,,,,47.01,423.09,3.0,40.0,0.0,5.552010210593491,1.3826845352052755,29.0,51.0,14.0,,,,,,-1.5117321211660444,-0.6753382141625254,1.0674010858007015,1.034569364709475,-0.5958852088074249,-0.6809850936258182,-1.4,8.0
5/26/25 7:18 AM ET,"('Matt Wallner OF • MIN - Added Colt Keith 1B,2B,3B • DET - Dropped', '/players/playerpage/3117939')",5/26/25,Brewbirds,3,"Matt Wallner OF • MIN - Added Colt Keith 1B,2B,3B • DET - Dropped",/players/playerpage/3117939,3117939,"[{'Name': 'Matt Wallner', 'Position': 'OF', 'Team': 'MIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Colt Keith', 'Position': '1B,2B,3B', 'Team': 'DET', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Matt Wallner,Colt Keith,27.0,h,271.0,271.0,52.0,38.0,37.0,21.0,3.0,0.1918819188191882,,,,,,,,,,,-2.2600474812089977,0.6944303814695173,2.1123214042179637,0.6824636139288061,-0.10712043821359268,,,,,,1.1220474801936968,2.0,17.0
5/25/25 11:03 PM ET,"('Abner Uribe RP • MIL - Added Michael Toglia 1B • CIN - Dropped', '/players/playerpage/26912489')",5/26/25,Harveys Wallbangers,4,Abner Uribe RP • MIL - Added Michael Toglia 1B • CIN - Dropped,/players/playerpage/26912489,26912489,"[{'Name': 'Abner Uribe', 'Position': 'RP', 'Team': 'MIL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Michael Toglia', 'Position': '1B', 'Team': 'CIN', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Abner Uribe,Michael Toglia,28.0,p,,,,,,,,,51.67,465.03000000000003,0.0,62.0,30.0,1.9160054190052254,1.0257402748209792,11.0,35.0,18.0,,,,,,1.5948160324817362,1.126596624086676,0.6249600067916782,-0.5113244496961519,4.098653471910919,6.9337016855748566,12.3,18.0
5/25/25 11:02 PM ET,"('Eury Perez SP • MIA - Added Shelby Miller RP • CHC - Dropped', '/players/playerpage/26912478')",5/26/25,Lima Time!,38,Eury Perez SP • MIA - Added Shelby Miller RP • CHC - Dropped,/players/playerpage/26912478,26912478,"[{'Name': 'Eury Perez', 'Position': 'SP', 'Team': 'MIA', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Shelby Miller', 'Position': 'RP', 'Team': 'CHC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Eury Perez,Shelby Miller,28.0,p,,,,,,,,,90.0,810.0,4.0,94.0,0.0,4.2,1.0444444444444445,42.0,65.0,29.0,,,,,,-0.09451891925671534,1.8156484759931195,1.5432984315127636,0.6458350256522568,-0.596059040905333,3.3142039729960917,5.9,18.0
5/25/25 11:02 PM ET,"('Brett Baty 2B,3B • NYM - Added Andrew Vaughn 1B • MIL - Dropped', '/players/playerpage/3117539')",5/26/25,Charmer,36,"Brett Baty 2B,3B • NYM - Added Andrew Vaughn 1B • MIL - Dropped",/players/playerpage/3117539,3117539,"[{'Name': 'Brett Baty', 'Position': '2B,3B', 'Team': 'NYM', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Andrew Vaughn', 'Position': '1B', 'Team': 'MIL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Brett Baty,Andrew Vaughn,28.0,h,304.0,304.0,79.0,43.0,36.0,12.0,7.0,0.2598684210526316,,,,,,,,,,,0.5188076248723569,0.8392340849405296,0.7231226949025604,0.5466503582902552,0.563375869838258,,,,,,3.1911906328439605,5.6,18.0
5/25/25 11:02 PM ET,"('Miguel Vargas 1B,3B • CHW - Added Thairo Estrada 2B • COL - Dropped', '/players/playerpage/3152039')",5/26/25,9 Grand Kids,30,"Miguel Vargas 1B,3B • CHW - Added Thairo Estrada 2B • COL - Dropped",/players/playerpage/3152039,3152039,"[{'Name': 'Miguel Vargas', 'Position': '1B,3B', 'Team': 'CHW', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Thairo Estrada', 'Position': '2B', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Miguel Vargas,Thairo Estrada,28.0,h,323.0,323.0,72.0,53.0,36.0,9.0,4.0,0.22291021671826625,,,,,,,,,,,-1.1295221404543516,1.3186517257393036,0.30697913795762194,0.5466503582902552,0.03532719975883464,,,,,,1.0780862812916638,1.9,18.0
5/25/25 11:02 PM ET,"('Gavin Sheets 1B,OF • SD - Added Heston Kjerstad OF • BAL - Dropped', '/players/playerpage/2837507')",5/26/25,Lil Trumps Wiscompton Wu-Tang,42,"Gavin Sheets 1B,OF • SD - Added Heston Kjerstad OF • BAL - Dropped",/players/playerpage/2837507,2837507,"[{'Name': 'Gavin Sheets', 'Position': '1B,OF', 'Team': 'SD', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Heston Kjerstad', 'Position': 'OF', 'Team': 'BAL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Gavin Sheets,Heston Kjerstad,28.0,h,334.0,334.0,83.0,37.0,46.0,13.0,1.0,0.24850299401197604,,,,,,,,,,,0.035535768032034565,0.5515835004612654,0.8618372138842065,1.0252959625894151,-0.4927214703205888,,,,,,1.9815309746463332,3.5,18.0
5/25/25 11:01 PM ET,"('Chase Meidroth 2B,SS • CHW - Added Jose Quintana SP • COL - Dropped', '/players/playerpage/29090728')",5/26/25,Mom's Cookin,47,"Chase Meidroth 2B,SS • CHW - Added Jose Quintana SP • COL - Dropped",/players/playerpage/29090728,29090728,"[{'Name': 'Chase Meidroth', 'Position': '2B,SS', 'Team': 'CHW', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jose Quintana', 'Position': 'SP', 'Team': 'COL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Chase Meidroth,Jose Quintana,20.0,h,219.0,219.0,54.0,23.0,11.0,2.0,6.0,0.2465753424657534,,,,,,,,,,,-0.0257661446467282,0.6770001550608684,-0.4523176556015918,-0.2769746827878697,1.1009989400585305,,,,,,1.0229406120832092,2.1,10.0
5/25/25 11:01 PM ET,"('Miguel Andujar 3B,OF • SD - Added Samuel Basallo C • BAL - Dropped', '/players/playerpage/2167340')",5/26/25,Ugly Spuds,29,"Miguel Andujar 3B,OF • SD - Added Samuel Basallo C • BAL - Dropped",/players/playerpage/2167340,2167340,"[{'Name': 'Miguel Andujar', 'Position': '3B,OF', 'Team': 'SD', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Samuel Basallo', 'Position': 'C', 'Team': 'BAL', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,10,Miguel Andujar,Samuel Basallo,11.0,h,26.0,26.0,9.0,4.0,1.0,0.0,0.0,0.34615384615384615,,,,,,,,,,,1.399801161624285,1.1143389172115534,-0.5894722560423816,-0.4508837265321815,-0.4825430368449041,,,,,,0.9912410594163712,3.1,1.0
5/19/25 4:26 PM ET,"('Giancarlo Stanton OF • NYY - Added Landen Roupp SP • SF - Dropped', '/players/playerpage/1630093')",5/19/25,Trouble With The Curve,1,Giancarlo Stanton OF • NYY - Added Landen Roupp SP • SF - Dropped,/players/playerpage/1630093,1630093,"[{'Name': 'Giancarlo Stanton', 'Position': 'OF', 'Team': 'NYY', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Landen Roupp', 'Position': 'SP', 'Team': 'SF', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Giancarlo Stanton,Landen Roupp,28.0,h,228.0,228.0,61.0,33.0,56.0,21.0,0.0,0.2675438596491228,,,,,,,,,,,0.6201165991551698,0.295154828626198,1.8382047175185152,1.3828418301587893,-0.6653425377946564,,,,,,3.470975437664016,6.1,19.0
5/18/25 11:23 PM ET,"('Hayden Birdsong SP,RP • SF - Added Grayson Rodriguez SP • LAA - Dropped', '/players/playerpage/29295924')",5/19/25,Harveys Wallbangers,4,"Hayden Birdsong SP,RP • SF - Added Grayson Rodriguez SP • LAA - Dropped",/players/playerpage/29295924,29295924,"[{'Name': 'Hayden Birdsong', 'Position': 'SP,RP', 'Team': 'SF', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Grayson Rodriguez', 'Position': 'SP', 'Team': 'LAA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Hayden Birdsong,Grayson Rodriguez,17.0,p,,,,,,,,,45.33,407.96999999999997,1.0,46.0,0.0,5.360688285903375,1.5221707478491067,27.0,44.0,25.0,,,,,,-1.2913530011160017,-1.4336086229560925,1.3944245088176042,-0.001846722843898136,-0.6015344212165363,-1.9339182593149242,-4.0,8.0
5/18/25 11:20 PM ET,"('Emilio Pagan RP • CIN - Added Tobias Myers SP,RP • NYM - Dropped', '/players/playerpage/2120160')",5/19/25,Brewbirds,3,"Emilio Pagan RP • CIN - Added Tobias Myers SP,RP • NYM - Dropped",/players/playerpage/2120160,2120160,"[{'Name': 'Emilio Pagan', 'Position': 'RP', 'Team': 'CIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tobias Myers', 'Position': 'SP,RP', 'Team': 'NYM', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Emilio Pagan,Tobias Myers,28.0,p,,,,,,,,,46.33,416.96999999999997,0.0,57.0,21.0,3.1081372760630264,1.0360457586876755,16.0,32.0,16.0,,,,,,0.6385249015377551,0.9352729439256555,0.40783602425073157,-0.5106067627662717,2.541699144588633,4.012726251536503,7.0,19.0
5/18/25 11:20 PM ET,"('Jordan Beck OF • COL - Added Edwin Uceta RP • TB - Dropped', '/players/playerpage/29075715')",5/19/25,Lima Time!,38,Jordan Beck OF • COL - Added Edwin Uceta RP • TB - Dropped,/players/playerpage/29075715,29075715,"[{'Name': 'Jordan Beck', 'Position': 'OF', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Edwin Uceta', 'Position': 'RP', 'Team': 'TB', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Jordan Beck,Edwin Uceta,16.0,h,170.0,170.0,43.0,20.0,15.0,4.0,5.0,0.2529411764705882,,,,,,,,,,,0.1923141060832048,0.963369565666453,0.2990441074404142,0.4284355006835823,1.2528003684140698,,,,,,3.1359636482877242,6.7,7.0
5/18/25 11:20 PM ET,"('Will Benson OF • CIN - Added Jon Berti 2B,3B • CHC - Dropped', '/players/playerpage/2250599')",5/19/25,9 Grand Kids,30,"Will Benson OF • CIN - Added Jon Berti 2B,3B • CHC - Dropped",/players/playerpage/2250599,2250599,"[{'Name': 'Will Benson', 'Position': 'OF', 'Team': 'CIN', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jon Berti', 'Position': '2B,3B', 'Team': 'CHC', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Will Benson,Jon Berti,13.0,h,68.0,68.0,17.0,11.0,14.0,6.0,1.0,0.25,,,,,,,,,,,0.07403435791023026,0.8194892859292994,2.0154065568887742,1.3251560159769582,-0.07196217317390535,,,,,,4.162124043531357,10.0,4.0
5/18/25 11:20 PM ET,"('Ben Brown SP,RP • CHC - Added Tanner Houck SP • BOS - Dropped', '/players/playerpage/29033787')",5/19/25,Roid Ragers,44,"Ben Brown SP,RP • CHC - Added Tanner Houck SP • BOS - Dropped",/players/playerpage/29033787,29033787,"[{'Name': 'Ben Brown', 'Position': 'SP,RP', 'Team': 'CHC', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Tanner Houck', 'Position': 'SP', 'Team': 'BOS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Ben Brown,Tanner Houck,16.0,p,,,,,,,,,43.0,387.0,1.0,47.0,0.0,7.116279069767441,1.4186046511627908,34.0,50.0,11.0,,,,,,-3.0006604333767655,-0.8285532873603915,1.7771401662857185,0.04488501068261304,-0.6062306039013927,-2.6134191476702187,-5.6,7.0
5/18/25 11:19 PM ET,"('Patrick Corbin SP,RP • TEX - Added Luke Raley 1B,OF • SEA - Dropped', '/players/playerpage/1758836')",5/19/25,Dirty Birds,41,"Patrick Corbin SP,RP • TEX - Added Luke Raley 1B,OF • SEA - Dropped",/players/playerpage/1758836,1758836,"[{'Name': 'Patrick Corbin', 'Position': 'SP,RP', 'Team': 'TEX', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Luke Raley', 'Position': '1B,OF', 'Team': 'SEA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Patrick Corbin,Luke Raley,16.0,p,,,,,,,,,44.66,401.93999999999994,2.0,39.0,0.0,5.038065382892969,1.2091356918943126,25.0,43.0,11.0,,,,,,-1.0454869789050538,0.45228363929905596,1.2660703707163017,0.5908120010781155,-0.6062306039013927,0.6574484282870265,1.4,7.0
5/18/25 11:19 PM ET,"('Will Warren SP • NYY - Added Kyren Paris 2B,OF • LAA - Dropped', '/players/playerpage/29075794')",5/19/25,Lil Trumps Wiscompton Wu-Tang,42,"Will Warren SP • NYY - Added Kyren Paris 2B,OF • LAA - Dropped",/players/playerpage/29075794,29075794,"[{'Name': 'Will Warren', 'Position': 'SP', 'Team': 'NYY', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Kyren Paris', 'Position': '2B,OF', 'Team': 'LAA', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Will Warren,Kyren Paris,28.0,p,,,,,,,,,121.33,1091.97,5.0,123.0,0.0,4.228138135663068,1.3764114398747218,57.0,119.0,48.0,,,,,,-0.18081498803000373,-1.0200913581411826,2.208363547304367,0.8540198969836549,-0.5960122137792083,1.2654648843376275,2.2,19.0
5/18/25 11:19 PM ET,"('Tomoyuki Sugano SP • COL - Added Jacob Young OF • WAS - Dropped', '/players/playerpage/29632883')",5/19/25,Mom's Cookin,47,Tomoyuki Sugano SP • COL - Added Jacob Young OF • WAS - Dropped,/players/playerpage/29632883,29632883,"[{'Name': 'Tomoyuki Sugano', 'Position': 'SP', 'Team': 'COL', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jacob Young', 'Position': 'OF', 'Team': 'WAS', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Tomoyuki Sugano,Jacob Young,17.0,p,,,,,,,,,47.0,423.0,2.0,31.0,0.0,6.127659574468085,1.5957446808510638,32.0,64.0,11.0,,,,,,-2.094289831987861,-1.9391731802829548,0.5488758846655909,0.49676844500859035,-0.6015344212165363,-3.589353103813171,-7.4,8.0
5/18/25 11:19 PM ET,"('Ryan Weathers SP • NYY - Added Jose Alvarado RP • PHI - Dropped', '/players/playerpage/2942967')",5/19/25,Charmer,36,Ryan Weathers SP • NYY - Added Jose Alvarado RP • PHI - Dropped,/players/playerpage/2942967,2942967,"[{'Name': 'Ryan Weathers', 'Position': 'SP', 'Team': 'NYY', 'Transaction': 'Added', 'Trade_Partner': None}, {'Name': 'Jose Alvarado', 'Position': 'RP', 'Team': 'PHI', 'Transaction': 'Dropped', 'Trade_Partner': None}]",Add/Drop,9,Ryan Weathers,Jose Alvarado,12.0,p,,,,,,,,,21.67,195.03000000000003,0.0,22.0,0.0,2.4919243193354865,1.015228426395939,6.0,15.0,7.0,,,,,,1.0149073432019424,1.2340096257607356,1.6991229063207463,-0.5019663479636898,-0.627184911931957,2.8188886153877775,7.2,3.0
